race_id,venue,distance,track_type,condition,straight_length,day_bias,horse_num,horse_name,waku,sex,age,jockey,trainer,running_style,weight_carry,horse_weight,weight_diff,prev_rank,rest_weeks,popularity,odds,finish_rank,time_sec,agari_3f,corner_pos,race_date,race_class,class_level
9121,福島,1150,ダート,稍重,短い,フラット,13,フェンダー,7,牡,5,西村淳,栗東 柴田,差し,58.0,528,2,0,0,3,6.8,6,68.9,35.8,12.0,2026-07-12,2勝クラス,2.0
9121,福島,1150,ダート,稍重,短い,フラット,9,スーパーバイザー,5,牡,5,菊沢,美浦 菊沢,先行,58.0,472,-6,0,0,11,38.0,7,68.9,36.5,4.0,2026-07-12,2勝クラス,2.0
9121,福島,1150,ダート,稍重,短い,フラット,5,ラヴァグロウ,3,牝,6,丸田,美浦 畠山,追い込み,56.0,452,12,0,0,15,311.9,8,69.0,35.5,12.0,2026-07-12,2勝クラス,2.0
9121,福島,1150,ダート,稍重,短い,フラット,6,サヨノジャンボリー,3,牡,4,大野,美浦 小笠,差し,58.0,482,8,0,0,7,17.3,9,69.1,36.3,9.0,2026-07-12,2勝クラス,2.0
9121,福島,1150,ダート,稍重,短い,フラット,2,ローマンレイク,1,牝,5,Ｍデム,栗東 松永幹,先行,56.0,434,2,0,0,10,34.5,10,69.1,36.4,8.0,2026-07-12,2勝クラス,2.0
9121,福島,1150,ダート,稍重,短い,フラット,7,ラーナローザ,4,牝,4,木幡巧,美浦 畠山,差し,56.0,508,11,0,0,6,16.8,11,69.1,35.9,9.0,2026-07-12,2勝クラス,2.0
9121,福島,1150,ダート,稍重,短い,フラット,11,マフィン,6,牝,5,杉原,美浦 大和田,追い込み,56.0,418,-8,0,0,16,340.6,12,69.3,35.4,15.0,2026-07-12,2勝クラス,2.0
9121,福島,1150,ダート,稍重,短い,フラット,3,ショウナンラリー,2,牡,4,池添,美浦 嘉藤,逃げ,58.0,484,-2,0,0,8,25.5,13,69.4,37.3,2.0,2026-07-12,2勝クラス,2.0
9121,福島,1150,ダート,稍重,短い,フラット,14,ホーリーブライト,7,牝,5,木幡初,美浦 竹内,差し,56.0,448,-8,0,0,12,80.8,14,69.7,37.0,9.0,2026-07-12,2勝クラス,2.0
9121,福島,1150,ダート,稍重,短い,フラット,4,ペプチドクレマチス,2,牝,4,小崎,栗東 畑端,逃げ,56.0,452,6,0,0,14,145.1,15,70.5,38.5,2.0,2026-07-12,2勝クラス,2.0
9121,福島,1150,ダート,稍重,短い,フラット,12,モリノレッドスター,6,牝,5,丸山,美浦 鈴木伸,追い込み,56.0,486,4,0,0,4,7.9,99,,,,2026-07-12,2勝クラス,2.0
9124,小倉,1200,芝,良,短い,フラット,10,ホーリーステップ,5,牝,3,森田,栗東 斉藤崇,逃げ,52.0,448,0,0,0,1,3.3,1,68.1,35.2,1.0,2026-07-12,未勝利,0.0
9124,小倉,1200,芝,良,短い,フラット,2,コースタルロード,1,牝,3,西塚,栗東 辻野,先行,55.0,434,0,0,0,10,31.7,2,68.1,34.6,5.0,2026-07-12,未勝利,0.0
9124,小倉,1200,芝,良,短い,フラット,11,ハクサンテドリガワ,6,牝,3,吉村,栗東 小崎,逃げ,55.0,436,-4,0,0,5,12.6,3,68.3,35.3,2.0,2026-07-12,未勝利,0.0
9124,小倉,1200,芝,良,短い,フラット,4,ドゥボヌール,2,牝,3,永島,栗東 奥村豊,逃げ,53.0,406,2,0,0,9,17.2,4,68.4,35.1,3.0,2026-07-12,未勝利,0.0
9124,小倉,1200,芝,良,短い,フラット,16,ティグリス,8,牝,3,コレッ,栗東 杉山晴,先行,55.0,450,-2,0,0,2,4.4,5,69.0,35.7,7.0,2026-07-12,未勝利,0.0
9124,小倉,1200,芝,良,短い,フラット,9,テンタイムトップ,5,牝,3,亀田,栗東 高柳大,追い込み,55.0,456,-4,0,0,16,219.3,6,69.0,35.3,13.0,2026-07-12,未勝利,0.0
9124,小倉,1200,芝,良,短い,フラット,15,ベルセクレト,8,牝,3,高杉,栗東 藤岡健,差し,55.0,468,-2,0,0,3,5.7,7,69.1,35.6,10.0,2026-07-12,未勝利,0.0
9124,小倉,1200,芝,良,短い,フラット,3,アリディプラチノ,2,牝,3,国分優,栗東 畑端,差し,55.0,426,2,0,0,13,99.4,8,69.1,35.5,9.0,2026-07-12,未勝利,0.0
9124,小倉,1200,芝,良,短い,フラット,14,ロージーキャンドル,7,牝,3,幸,栗東 小栗,追い込み,55.0,474,3,0,0,12,76.8,9,69.2,34.9,16.0,2026-07-12,未勝利,0.0
9124,小倉,1200,芝,良,短い,フラット,6,シャンデリュイーズ,3,牝,3,松若,栗東 小栗,追い込み,55.0,408,-2,0,0,6,14.7,10,69.3,35.4,13.0,2026-07-12,未勝利,0.0
9124,小倉,1200,芝,良,短い,フラット,13,フルフィルメント,7,牝,3,国分恭,栗東 宮地,逃げ,55.0,516,4,0,0,8,16.9,11,69.3,36.1,3.0,2026-07-12,未勝利,0.0
9124,小倉,1200,芝,良,短い,フラット,8,ブライトエンジェル,4,牝,3,角田和,栗東 角田,差し,55.0,456,-4,0,0,4,7.1,12,69.3,35.7,10.0,2026-07-12,未勝利,0.0
9124,小倉,1200,芝,良,短い,フラット,1,リザレクティア,1,牝,3,秋山稔,栗東 高橋康,差し,55.0,456,0,0,0,11,62.9,13,69.3,35.4,10.0,2026-07-12,未勝利,0.0
9124,小倉,1200,芝,良,短い,フラット,7,ピンクパンサー,4,牝,3,加藤,栗東 庄野,先行,55.0,470,0,0,0,7,16.4,14,69.4,36.1,5.0,2026-07-12,未勝利,0.0
9124,小倉,1200,芝,良,短い,フラット,17,マルモズイルバア,8,牝,3,富田,栗東 中尾,追い込み,55.0,414,5,0,0,17,249.9,15,69.4,35.4,15.0,2026-07-12,未勝利,0.0
9124,小倉,1200,芝,良,短い,フラット,12,ヨウリンケイジュ,6,牝,3,団野,栗東 吉村,先行,55.0,446,6,0,0,14,125.9,16,69.6,36.2,7.0,2026-07-12,未勝利,0.0
9124,小倉,1200,芝,良,短い,フラット,5,ビケイムフリー,3,牝,3,田口,栗東 吉村,追い込み,55.0,408,6,0,0,15,199.5,17,69.7,35.1,16.0,2026-07-12,未勝利,0.0
9125,小倉,1000,ダート,良,短い,フラット,9,キャッチアシーフ,6,牡,3,高杉,栗東 佐藤悠,逃げ,57.0,520,4,0,0,2,4.5,1,59.3,36.4,3.0,2026-07-12,未勝利,0.0
9125,小倉,1000,ダート,良,短い,フラット,6,クロカミジョウ,4,牝,3,菱田,栗東 岡田,先行,55.0,474,6,0,0,4,7.5,2,59.4,36.2,5.0,2026-07-12,未勝利,0.0
9125,小倉,1000,ダート,良,短い,フラット,10,ナブッコ,6,牡,3,柴田裕,栗東 橋田,差し,55.0,484,-8,0,0,7,27.9,3,59.4,36.0,9.0,2026-07-12,未勝利,0.0
9125,小倉,1000,ダート,良,短い,フラット,3,タガノプディング,3,牝,3,松山,栗東 小林,先行,55.0,450,6,0,0,1,2.1,4,59.7,36.5,7.0,2026-07-12,未勝利,0.0
9125,小倉,1000,ダート,良,短い,フラット,4,シュタルク,3,牡,3,田口,栗東 河嶋,逃げ,57.0,490,4,0,0,8,34.0,5,60.0,37.3,1.0,2026-07-12,未勝利,0.0
9125,小倉,1000,ダート,良,短い,フラット,2,ペコリズム,2,牝,3,幸,栗東 森田,差し,55.0,500,-18,0,0,9,37.0,6,60.1,36.6,9.0,2026-07-12,未勝利,0.0
9125,小倉,1000,ダート,良,短い,フラット,12,トーアウィリアム,7,牡,3,秋山稔,栗東 牧田,逃げ,57.0,480,-4,0,0,10,113.8,7,60.4,37.8,2.0,2026-07-12,未勝利,0.0
9125,小倉,1000,ダート,良,短い,フラット,13,キタノプレミアム,8,牝,3,森田,栗東 坂口,差し,52.0,440,-12,0,0,3,4.8,8,60.5,37.5,7.0,2026-07-12,未勝利,0.0
9125,小倉,1000,ダート,良,短い,フラット,1,ゼンノトヨタマヒメ,1,牝,3,田山,栗東 中村,先行,53.0,462,-2,0,0,6,19.8,9,60.5,37.5,5.0,2026-07-12,未勝利,0.0
9125,小倉,1000,ダート,良,短い,フラット,8,ラインメテオラ,5,牡,3,富田,栗東 長谷川,先行,57.0,480,2,0,0,5,17.2,10,60.5,37.6,3.0,2026-07-12,未勝利,0.0
9125,小倉,1000,ダート,良,短い,フラット,14,ハクサンリング,8,牡,3,西塚,栗東 緒方,追い込み,57.0,494,10,0,0,12,184.2,11,61.0,37.5,12.0,2026-07-12,未勝利,0.0
9125,小倉,1000,ダート,良,短い,フラット,7,フチサンチャチャ,5,牡,3,岡田,栗東 笹田,追い込み,57.0,458,2,0,0,13,420.0,12,61.7,37.3,13.0,2026-07-12,未勝利,0.0
9125,小倉,1000,ダート,良,短い,フラット,11,ジョーヴェスタ,7,牝,3,永島,栗東 松下,追い込み,53.0,426,2,0,0,11,169.7,13,61.8,38.8,9.0,2026-07-12,未勝利,0.0
9125,小倉,1000,ダート,良,短い,フラット,5,メイショウアヤカ,4,牝,3,川端,栗東 荒川,追い込み,52.0,374,-10,0,0,14,442.2,14,65.1,39.9,14.0,2026-07-12,未勝利,0.0
9126,小倉,2000,芝,良,短い,フラット,2,ラルヴァンダード,2,牡,3,松山,栗東 安田,先行,57.0,434,-12,0,0,2,3.0,1,119.8,35.6,5.0,2026-07-12,未勝利,0.0
9126,小倉,2000,芝,良,短い,フラット,5,チェファルー,3,牡,3,団野,栗東 上村,逃げ,57.0,508,-6,0,0,1,2.5,2,119.9,36.4,1.0,2026-07-12,未勝利,0.0
9126,小倉,2000,芝,良,短い,フラット,7,ブルーザー,4,牡,3,田山,栗東 池添,先行,55.0,494,-2,0,0,4,7.9,3,120.3,36.5,4.0,2026-07-12,未勝利,0.0
9126,小倉,2000,芝,良,短い,フラット,9,アージュドール,5,牡,3,松若,栗東 森田,逃げ,57.0,428,-2,0,0,7,36.3,4,120.4,37.1,2.0,2026-07-12,未勝利,0.0
9126,小倉,2000,芝,良,短い,フラット,3,ロイドウェバー,2,牡,3,コレッ,栗東 杉山晴,追い込み,57.0,486,0,0,0,3,6.3,5,120.6,36.4,14.0,2026-07-12,未勝利,0.0
9126,小倉,2000,芝,良,短い,フラット,15,ヴィスメンティス,8,牡,3,高杉,栗東 池江,逃げ,57.0,432,2,0,0,5,16.8,6,120.9,37.4,3.0,2026-07-12,未勝利,0.0
9126,小倉,2000,芝,良,短い,フラット,4,スーパービジー,3,牡,3,幸,栗東 庄野,追い込み,57.0,446,-6,0,0,8,37.1,7,121.0,36.6,12.0,2026-07-12,未勝利,0.0
9126,小倉,2000,芝,良,短い,フラット,13,ワンダーシャッフル,7,牡,3,太宰,栗東 渡辺,先行,57.0,468,-6,0,0,9,38.5,8,121.2,37.0,5.0,2026-07-12,未勝利,0.0
9126,小倉,2000,芝,良,短い,フラット,11,ジュンヴァッテッド,6,牡,3,国分優,栗東 浜田,差し,57.0,462,-10,0,0,12,87.1,9,121.3,36.9,8.0,2026-07-12,未勝利,0.0
9126,小倉,2000,芝,良,短い,フラット,12,ルクスユアン,7,牡,3,富田,栗東 清水久,追い込み,57.0,446,2,0,0,13,103.4,10,121.7,37.8,12.0,2026-07-12,未勝利,0.0
9126,小倉,2000,芝,良,短い,フラット,10,ウインビスタ,6,牡,3,国分恭,栗東 梅田,差し,57.0,436,-2,0,0,14,239.1,11,121.8,38.1,8.0,2026-07-12,未勝利,0.0
9126,小倉,2000,芝,良,短い,フラット,6,キービート,4,牡,3,長岡,栗東 宮,追い込み,57.0,480,-6,0,0,11,77.2,12,121.9,36.8,15.0,2026-07-12,未勝利,0.0
9126,小倉,2000,芝,良,短い,フラット,8,レヴロード,5,牡,3,森田,栗東 畑端,差し,54.0,470,-2,0,0,15,468.1,13,122.4,38.6,8.0,2026-07-12,未勝利,0.0
9126,小倉,2000,芝,良,短い,フラット,14,ダノンワンダー,8,牡,3,吉村,栗東 友道,先行,57.0,484,0,0,0,6,19.0,14,123.0,39.7,5.0,2026-07-12,未勝利,0.0
9126,小倉,2000,芝,良,短い,フラット,1,グレイイメル,1,牡,3,高倉,栗東 武英,差し,57.0,428,0,0,0,10,47.1,15,123.3,39.8,8.0,2026-07-12,未勝利,0.0
9127,小倉,1800,芝,良,短い,フラット,7,レッドパラジウム,5,牡,3,川田,栗東 清水久,逃げ,57.0,486,0,0,0,1,3.8,1,107.3,36.3,1.0,2026-07-12,未勝利,0.0
9127,小倉,1800,芝,良,短い,フラット,12,セルヴァジオ,8,牝,3,富田,栗東 上村,先行,55.0,440,-2,0,0,5,7.2,2,107.6,35.7,6.0,2026-07-12,未勝利,0.0
9127,小倉,1800,芝,良,短い,フラット,6,ブランチアウト,5,牡,3,太宰,栗東 昆,逃げ,57.0,446,-2,0,0,2,4.1,3,107.8,36.8,2.0,2026-07-12,未勝利,0.0
9127,小倉,1800,芝,良,短い,フラット,8,ラミエルノムスコ,6,牡,3,高杉,栗東 千田,逃げ,57.0,488,2,0,0,3,4.3,4,108.1,36.8,3.0,2026-07-12,未勝利,0.0
9127,小倉,1800,芝,良,短い,フラット,13,ゴリョウセイ,8,牡,3,コレッ,栗東 松下,差し,57.0,468,-8,0,0,7,41.9,5,108.2,35.9,9.0,2026-07-12,未勝利,0.0
9127,小倉,1800,芝,良,短い,フラット,4,スリーロンドン,4,牝,3,柴田裕,栗東 中竹,差し,53.0,440,-2,0,0,8,59.0,6,108.2,36.4,7.0,2026-07-12,未勝利,0.0
9127,小倉,1800,芝,良,短い,フラット,11,タイムレスフレアー,7,牡,3,松山,栗東 橋口,追い込み,57.0,460,2,0,0,4,4.3,7,108.6,35.8,12.0,2026-07-12,未勝利,0.0
9127,小倉,1800,芝,良,短い,フラット,9,フェブリノ,6,牝,3,松若,栗東 加藤公,先行,55.0,402,2,0,0,6,12.8,8,108.9,37.6,4.0,2026-07-12,未勝利,0.0
9127,小倉,1800,芝,良,短い,フラット,3,エイシンニケ,3,牝,3,団野,栗東 吉村,追い込み,55.0,430,0,0,0,12,196.3,9,109.0,36.4,9.0,2026-07-12,未勝利,0.0
9127,小倉,1800,芝,良,短い,フラット,5,ウインラブソング,4,牝,3,田山,栗東 宮,追い込み,53.0,464,-6,0,0,9,65.7,10,109.3,37.4,9.0,2026-07-12,未勝利,0.0
9127,小倉,1800,芝,良,短い,フラット,2,グランスプリント,2,牡,3,吉村,栗東 西村,差し,57.0,430,-2,0,0,13,256.3,11,109.4,37.9,7.0,2026-07-12,未勝利,0.0
9127,小倉,1800,芝,良,短い,フラット,10,シャドウクライ,7,牝,3,幸,栗東 杉山佳,追い込み,55.0,460,0,0,0,10,155.7,12,110.3,37.9,12.0,2026-07-12,未勝利,0.0
9127,小倉,1800,芝,良,短い,フラット,1,サンタカリス,1,牝,3,川須,栗東 秋山,先行,55.0,434,14,0,0,11,168.4,13,110.6,39.1,4.0,2026-07-12,未勝利,0.0
9128,小倉,1700,ダート,良,短い,フラット,4,オオツカ,3,牡,3,高杉,栗東 大久保,逃げ,55.0,444,2,0,0,2,4.4,1,106.0,39.0,3.0,2026-07-12,未勝利,0.0
9128,小倉,1700,ダート,良,短い,フラット,5,ラブインアクション,3,牝,3,西塚,栗東 橋口,逃げ,53.0,486,16,0,0,1,3.6,2,106.3,40.0,1.0,2026-07-12,未勝利,0.0
9128,小倉,1700,ダート,良,短い,フラット,12,コルヴァス,7,牡,3,川田,栗東 矢作,先行,55.0,494,14,0,0,3,4.9,3,106.8,39.2,7.0,2026-07-12,未勝利,0.0
9128,小倉,1700,ダート,良,短い,フラット,3,メイショウオグマ,2,セ,7,国分恭,栗東 安達,差し,58.0,488,4,0,0,9,25.7,4,106.9,38.3,11.0,2026-07-12,未勝利,0.0
9128,小倉,1700,ダート,良,短い,フラット,7,キリオス,4,牡,3,松山,栗東 庄野,先行,55.0,516,10,0,0,5,9.1,5,107.0,40.0,3.0,2026-07-12,未勝利,0.0
9128,小倉,1700,ダート,良,短い,フラット,2,タマモスカイ,2,牡,3,吉村,栗東 茶木,追い込み,55.0,490,6,0,0,6,14.5,6,107.4,38.9,13.0,2026-07-12,未勝利,0.0
9128,小倉,1700,ダート,良,短い,フラット,13,テーオーノーベル,7,牡,4,菱田,栗東 岡田,差し,58.0,492,6,0,0,11,69.2,7,107.7,39.7,8.0,2026-07-12,未勝利,0.0
9128,小倉,1700,ダート,良,短い,フラット,10,ジュンプリメーロ,6,牡,3,富田,栗東 友道,差し,55.0,490,8,0,0,8,22.4,8,107.8,40.0,8.0,2026-07-12,未勝利,0.0
9128,小倉,1700,ダート,良,短い,フラット,11,ヴィエントデコラ,6,牡,3,田山,栗東 寺島,先行,53.0,448,4,0,0,4,5.5,9,107.9,40.3,5.0,2026-07-12,未勝利,0.0
9128,小倉,1700,ダート,良,短い,フラット,15,エアフォースワン,8,牡,7,川須,栗東 大根田,追い込み,58.0,482,-2,0,0,7,21.2,10,108.0,39.7,11.0,2026-07-12,未勝利,0.0
9128,小倉,1700,ダート,良,短い,フラット,6,リアルペガサス,4,牡,5,森田,栗東 大橋,差し,55.0,460,-4,0,0,14,131.6,11,108.2,40.0,10.0,2026-07-12,未勝利,0.0
9128,小倉,1700,ダート,良,短い,フラット,14,ニシノミチアキ,8,牡,4,幸,栗東 吉村,先行,58.0,478,-2,0,0,13,98.6,12,109.3,42.1,5.0,2026-07-12,未勝利,0.0
9128,小倉,1700,ダート,良,短い,フラット,8,セルジュバローズ,5,牡,3,コレッ,栗東 池江,逃げ,55.0,518,8,0,0,10,61.2,13,110.0,43.6,2.0,2026-07-12,未勝利,0.0
9128,小倉,1700,ダート,良,短い,フラット,1,ジェバーダ,1,牝,4,永島,栗東 松下,追い込み,54.0,510,6,0,0,12,97.9,14,113.2,45.0,14.0,2026-07-12,未勝利,0.0
9128,小倉,1700,ダート,良,短い,フラット,9,キアヌ,5,牡,4,藤懸,栗東 小崎,追い込み,58.0,498,-2,0,0,15,157.3,99,,,15.0,2026-07-12,未勝利,0.0
9127,小倉,1800,芝,良,短い,フラット,1,ミリタリータトゥー,1,牝,3,西塚,栗東 藤岡健,先行,53.0,508,-6,0,0,2,3.1,1,108.2,34.5,4.0,2026-07-12,未勝利,0.0
9127,小倉,1800,芝,良,短い,フラット,2,ペイシャシス,2,牝,3,田山,栗東 加藤公,追い込み,51.0,402,6,0,0,1,2.7,2,108.3,34.3,7.0,2026-07-12,未勝利,0.0
9127,小倉,1800,芝,良,短い,フラット,3,コンバットペスカ,3,牝,5,国分優,栗東 角田,逃げ,56.0,464,-4,0,0,5,18.7,3,108.5,35.3,1.0,2026-07-12,未勝利,0.0
9127,小倉,1800,芝,良,短い,フラット,5,メイショウピリカ,5,牝,4,松山,栗東 本田,差し,56.0,488,2,0,0,4,6.3,4,108.6,34.8,4.0,2026-07-12,未勝利,0.0
9127,小倉,1800,芝,良,短い,フラット,9,ミッキーマーメイド,8,牝,3,川田,栗東 福永,逃げ,53.0,466,0,0,0,3,3.4,5,108.6,35.0,2.0,2026-07-12,未勝利,0.0
9127,小倉,1800,芝,良,短い,フラット,4,エレガンシア,4,牝,4,富田,栗東 高柳大,差し,56.0,442,-4,0,0,6,22.7,6,108.7,34.8,6.0,2026-07-12,未勝利,0.0
9127,小倉,1800,芝,良,短い,フラット,7,ヴィーナスバブル,7,牝,4,松若,栗東 東田,追い込み,56.0,440,0,0,0,7,111.4,7,108.8,34.8,7.0,2026-07-12,未勝利,0.0
9127,小倉,1800,芝,良,短い,フラット,6,レザンクレール,6,牝,5,高倉,栗東 西村,先行,56.0,432,12,0,0,8,139.5,8,109.1,35.7,2.0,2026-07-12,未勝利,0.0
9127,小倉,1800,芝,良,短い,フラット,8,タマモヒロイン,8,牝,3,長岡,栗東 緒方,追い込み,53.0,442,-4,0,0,9,184.6,9,109.8,35.5,9.0,2026-07-12,未勝利,0.0
9128,小倉,1700,ダート,良,短い,フラット,8,ショウナンバンライ,7,牡,3,田山,栗東 松下,先行,55.0,474,-4,0,0,1,1.5,1,105.4,37.0,3.0,2026-07-12,2勝クラス,2.0
9128,小倉,1700,ダート,良,短い,フラット,10,サンライズケヴィン,8,牡,3,松若,栗東 平田,逃げ,55.0,500,6,0,0,2,3.8,2,106.3,38.0,2.0,2026-07-12,2勝クラス,2.0
9128,小倉,1700,ダート,良,短い,フラット,6,ホウショウルクス,6,牝,3,角田和,栗東 東田,逃げ,53.0,450,10,0,0,4,13.3,3,106.3,38.0,1.0,2026-07-12,2勝クラス,2.0
9128,小倉,1700,ダート,良,短い,フラット,7,トモジャザーン,7,牡,5,幸,栗東 大根田,追い込み,58.0,500,-6,0,0,7,41.9,4,107.3,38.3,8.0,2026-07-12,2勝クラス,2.0
9128,小倉,1700,ダート,良,短い,フラット,1,テンエースワン,1,牡,5,コレッ,栗東 大久保,差し,58.0,474,0,0,0,8,50.6,5,107.3,38.4,6.0,2026-07-12,2勝クラス,2.0
9128,小倉,1700,ダート,良,短い,フラット,5,ブルックリンダンス,5,牡,4,亀田,栗東 田中克,先行,58.0,494,4,0,0,5,14.0,6,107.3,38.6,5.0,2026-07-12,2勝クラス,2.0
9128,小倉,1700,ダート,良,短い,フラット,2,タガノアニマシオン,2,セ,4,吉村,栗東 奥村豊,差し,58.0,474,4,0,0,6,35.6,7,107.5,38.8,6.0,2026-07-12,2勝クラス,2.0
9128,小倉,1700,ダート,良,短い,フラット,4,エンマ,4,牡,4,高倉,栗東 武英,先行,58.0,478,-2,0,0,9,62.4,8,107.6,39.2,4.0,2026-07-12,2勝クラス,2.0
9128,小倉,1700,ダート,良,短い,フラット,9,プウスカンドゥール,8,牝,6,中井,栗東 坂口,追い込み,56.0,468,6,0,0,10,75.2,9,107.8,38.5,10.0,2026-07-12,2勝クラス,2.0
9128,小倉,1700,ダート,良,短い,フラット,3,ケイアイアルタイル,3,牡,5,松山,栗東 梅田,追い込み,58.0,526,-2,0,0,3,8.6,10,107.9,39.1,9.0,2026-07-12,2勝クラス,2.0
9126,小倉,2000,芝,良,短い,フラット,10,ジャスティンガルフ,8,牡,5,西塚,栗東 茶木,逃げ,55.0,510,6,0,0,3,6.1,1,119.9,36.5,1.0,2026-07-12,2勝クラス,2.0
9126,小倉,2000,芝,良,短い,フラット,1,ダノンカゼルタ,1,セ,4,高杉,栗東 寺島,逃げ,55.0,470,-10,0,0,4,6.4,2,120.1,36.4,2.0,2026-07-12,2勝クラス,2.0
9126,小倉,2000,芝,良,短い,フラット,9,オデット,7,牝,4,田口,栗東 緒方,差し,52.0,442,-4,0,0,8,37.4,3,120.4,36.4,6.0,2026-07-12,2勝クラス,2.0
9126,小倉,2000,芝,良,短い,フラット,8,コリカンチャ,7,セ,4,吉村,栗東 井上,追い込み,54.0,494,2,0,0,6,14.1,4,120.7,36.4,10.0,2026-07-12,2勝クラス,2.0
9126,小倉,2000,芝,良,短い,フラット,3,プリズマジコ,3,牡,5,秋山稔,栗東 高橋忠,追い込み,55.0,446,-8,0,0,2,4.8,5,120.7,36.5,10.0,2026-07-12,2勝クラス,2.0
9126,小倉,2000,芝,良,短い,フラット,4,ハッピーダンチャン,4,牡,4,国分優,栗東 小椋,差し,54.0,464,-2,0,0,11,64.5,6,120.9,36.6,6.0,2026-07-12,2勝クラス,2.0
9126,小倉,2000,芝,良,短い,フラット,6,アスクエピソード,6,牡,6,中井,栗東 坂口,差し,54.0,470,2,0,0,10,45.7,7,120.9,36.6,6.0,2026-07-12,2勝クラス,2.0
9126,小倉,2000,芝,良,短い,フラット,5,フォーチュンライド,5,牝,3,藤懸,栗東 福永,先行,50.0,490,14,0,0,1,2.5,8,120.9,37.1,4.0,2026-07-12,2勝クラス,2.0
9126,小倉,2000,芝,良,短い,フラット,11,オウケンボルト,8,牡,7,菱田,美浦 松永康,先行,53.0,466,6,0,0,7,16.7,9,121.1,37.6,2.0,2026-07-12,2勝クラス,2.0
9126,小倉,2000,芝,良,短い,フラット,7,レイピカケ,6,牝,5,団野,栗東 野中,先行,53.0,458,-10,0,0,5,8.6,10,121.1,37.1,4.0,2026-07-12,2勝クラス,2.0
9126,小倉,2000,芝,良,短い,フラット,2,ショウナンハウル,2,セ,5,松若,栗東 松下,追い込み,52.0,480,-14,0,0,9,42.8,11,121.7,38.0,6.0,2026-07-12,2勝クラス,2.0
9128,小倉,1700,ダート,良,短い,フラット,6,レイナデアルシーラ,6,牝,4,田口,栗東 西園翔,逃げ,55.0,512,2,0,0,6,11.9,1,104.9,38.2,1.0,2026-07-12,オープン,4.0
9128,小倉,1700,ダート,良,短い,フラット,5,スナークラファエロ,5,セ,5,団野,栗東 野中,先行,57.0,476,4,0,0,5,10.7,2,105.2,38.1,4.0,2026-07-12,オープン,4.0
9128,小倉,1700,ダート,良,短い,フラット,9,シュラザック,7,牡,4,幸,栗東 大根田,逃げ,57.0,498,4,0,0,2,6.6,3,105.3,38.4,2.0,2026-07-12,オープン,4.0
9128,小倉,1700,ダート,良,短い,フラット,3,ジンセイ,3,牡,5,西塚,栗東 庄野,差し,57.0,518,-4,0,0,4,8.2,4,105.6,38.2,7.0,2026-07-12,オープン,4.0
9128,小倉,1700,ダート,良,短い,フラット,2,ゴッドブルービー,2,牡,6,角田和,栗東 角田,追い込み,57.0,474,6,0,0,7,14.1,5,105.6,38.3,10.0,2026-07-12,オープン,4.0
9128,小倉,1700,ダート,良,短い,フラット,8,メイショウズイウン,7,牡,4,太宰,栗東 本田,先行,57.0,496,-4,0,0,8,16.2,6,105.7,38.6,4.0,2026-07-12,オープン,4.0
9128,小倉,1700,ダート,良,短い,フラット,10,フェルヴェンテ,8,牡,6,秋山稔,栗東 宮,差し,57.0,480,6,0,0,11,132.5,7,105.8,38.7,4.0,2026-07-12,オープン,4.0
9128,小倉,1700,ダート,良,短い,フラット,11,モックモック,8,牡,6,川田,栗東 寺島,差し,58.0,494,0,0,0,1,2.0,8,106.1,38.6,7.0,2026-07-12,オープン,4.0
9128,小倉,1700,ダート,良,短い,フラット,7,モンブランミノル,6,牡,5,松山,栗東 小栗,先行,57.0,516,18,0,0,3,7.1,9,107.8,41.0,2.0,2026-07-12,オープン,4.0
9128,小倉,1700,ダート,良,短い,フラット,4,サンライズアリオン,4,牡,7,松若,栗東 平田,追い込み,58.0,520,0,0,0,10,87.2,10,109.7,42.6,10.0,2026-07-12,オープン,4.0
9128,小倉,1700,ダート,良,短い,フラット,1,メルキオル,1,牡,4,コレッ,栗東 松永幹,追い込み,57.0,492,0,0,0,9,31.4,11,116.7,49.7,7.0,2026-07-12,オープン,4.0
9124,小倉,1200,芝,良,短い,フラット,8,ノボリリア,4,牝,4,高杉,栗東 石橋,逃げ,56.0,442,-8,0,0,2,4.2,1,67.2,34.5,2.0,2026-07-12,未勝利,0.0
9124,小倉,1200,芝,良,短い,フラット,15,ベルファスト,8,牝,5,松若,栗東 今野,逃げ,56.0,480,-18,0,0,3,7.4,2,67.9,35.0,3.0,2026-07-12,未勝利,0.0
9124,小倉,1200,芝,良,短い,フラット,17,モルティフレーバー,8,牝,4,コレッ,栗東 清水久,追い込み,56.0,472,-4,0,0,10,32.9,3,68.0,34.3,13.0,2026-07-12,未勝利,0.0
9124,小倉,1200,芝,良,短い,フラット,16,ジューンオアシス,8,牡,3,富田,栗東 飯田,先行,55.0,470,8,0,0,9,29.7,4,68.1,35.0,5.0,2026-07-12,未勝利,0.0
9124,小倉,1200,芝,良,短い,フラット,4,フィラーエ,2,牝,3,国分恭,栗東 高橋康,先行,53.0,456,10,0,0,6,11.8,5,68.1,34.9,7.0,2026-07-12,未勝利,0.0
9124,小倉,1200,芝,良,短い,フラット,11,ウォーターデライト,6,牡,3,柴田裕,栗東 高柳大,差し,53.0,450,-8,0,0,7,12.0,6,68.2,34.7,9.0,2026-07-12,未勝利,0.0
